country	status	inv_forest_type	region	mgmt_type	mgmt_strategy	climate	con_broad	site_index	growth_period	best_cbm_match	rmse	p_stemwood
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	46	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
HR	ForAWS	QR	HR02	C	E	47	broad	1	Init	bm_cbm_11_82_S_Sugar maple_0.8065_0.96073	8.933204537	0.657193275
